,player,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,PPG,Height,Weight
509,Tony Wroten,18.0,2.75,8.125,0.338,0.375,2.125,0.176,2.5,4.625,0.541,0.25,2.375,2.625,2.5,0.375,0.0,3.625,1.375,8.375,76.75,203.2
510,Trae Young,36.10144927536232,7.405797101449275,18.08695652173913,0.409,2.8115942028985508,8.405797101449275,0.334,6.434782608695652,7.36231884057971,0.874,0.463768115942029,2.681159420289855,3.1449275362318843,11.53623188405797,1.173913043478261,0.15942028985507245,4.782608695652174,1.9420289855072463,24.057971014492754,72.5,177.8
511,Travis Diener,5.666666666666667,0.2222222222222222,1.1111111111111112,0.2,0.1111111111111111,0.7777777777777778,0.143,0.1111111111111111,0.4444444444444444,0.25,0.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.4444444444444444,0.0,0.0,0.2222222222222222,0.6666666666666666,71.75,165.2
512,Travis Hansen,12.365853658536585,1.1219512195121952,3.1707317073170733,0.354,0.21951219512195122,0.7317073170731707,0.3,0.5365853658536586,0.6585365853658537,0.815,0.7317073170731707,0.975609756097561,1.7073170731707317,0.4634146341463415,0.24390243902439024,0.21951219512195122,0.36585365853658536,1.6341463414634145,3.0,76.5,200.0
513,Trenton Hassell,21.26923076923077,1.7307692307692308,4.211538461538462,0.411,0.0,0.09615384615384616,0.0,1.0,1.3269230769230769,0.754,1.0769230769230769,1.8461538461538463,2.923076923076923,0.9615384615384616,0.3269230769230769,0.17307692307692307,0.9038461538461539,1.75,4.461538461538462,76.25,205.0
514,Trevor Ariza,19.25,1.375,4.125,0.333,0.8333333333333334,3.0833333333333335,0.27,0.4166666666666667,0.75,0.556,0.4166666666666667,3.0,3.4166666666666665,1.125,0.5416666666666666,0.25,0.4583333333333333,0.8333333333333334,4.0,79.0,201.0
515,Trevor Booker,17.029411764705884,2.6029411764705883,5.044117647058823,0.516,0.11764705882352941,0.4852941176470588,0.242,0.9705882352941176,1.3676470588235294,0.71,1.7205882352941178,2.9558823529411766,4.676470588235294,1.2058823529411764,0.4117647058823529,0.3088235294117647,0.8676470588235294,1.75,6.294117647058823,78.25,235.8
516,Trey Burke,10.5,2.0,5.119047619047619,0.391,0.6190476190476191,1.9523809523809523,0.317,0.47619047619047616,0.5476190476190477,0.87,0.09523809523809523,0.6904761904761905,0.7857142857142857,1.3571428571428572,0.2857142857142857,0.0,0.6190476190476191,0.9285714285714286,5.095238095238095,71.75,187.0
517,Trey Lyles,18.403225806451612,2.161290322580645,5.290322580645161,0.409,1.1451612903225807,3.403225806451613,0.336,0.7741935483870968,1.064516129032258,0.727,1.096774193548387,3.370967741935484,4.467741935483871,1.1612903225806452,0.5806451612903226,0.3548387096774194,0.5483870967741935,1.2258064516129032,6.241935483870968,81.0,241.2
518,Tristan Thompson,7.0,0.7105263157894737,1.5526315789473684,0.458,0.0,0.07894736842105263,0.0,0.13157894736842105,0.5789473684210527,0.227,0.6842105263157895,2.0,2.6842105263157894,0.6052631578947368,0.02631578947368421,0.23684210526315788,0.2894736842105263,0.8157894736842105,1.5526315789473684,79.5,227.4
519,Troy Bell,5.666666666666667,0.6666666666666666,3.0,0.222,0.0,0.6666666666666666,0.0,0.5,0.5,1.0,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,1.0,1.0,1.8333333333333333,72.25,178.0
520,Troy Murphy,18.285714285714285,1.5714285714285714,4.357142857142857,0.361,0.7857142857142857,2.5,0.314,0.7142857142857143,0.7857142857142857,0.909,0.5,3.0,3.5,0.5,0.7142857142857143,0.42857142857142855,0.5,2.0714285714285716,4.642857142857143,81.75,230.0
521,Ty Jerome,19.73134328358209,4.388059701492537,8.626865671641792,0.509,1.537313432835821,3.5671641791044775,0.431,1.8656716417910448,2.1492537313432836,0.868,0.7164179104477612,1.7761194029850746,2.4925373134328357,3.343283582089552,1.1492537313432836,0.029850746268656716,1.2686567164179106,1.462686567164179,12.17910447761194,76.25,194.4
522,Ty Lawson,25.10144927536232,3.4347826086956523,7.565217391304348,0.454,0.4927536231884058,1.710144927536232,0.288,2.5072463768115942,3.1449275362318843,0.797,0.6376811594202898,1.9565217391304348,2.5942028985507246,4.840579710144928,1.0724637681159421,0.08695652173913043,1.8695652173913044,1.7246376811594204,9.869565217391305,71.25,196.6
523,Tyler Bey,3.9444444444444446,0.3888888888888889,1.2222222222222223,0.318,0.05555555555555555,0.2222222222222222,0.25,0.16666666666666666,0.2777777777777778,0.6,0.4444444444444444,0.6111111111111112,1.0555555555555556,0.16666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,1.0,78.0,212.8
524,Tyler Ennis,12.648148148148149,1.7407407407407407,4.148148148148148,0.42,0.25925925925925924,1.037037037037037,0.25,0.4074074074074074,0.5370370370370371,0.759,0.35185185185185186,1.4074074074074074,1.7592592592592593,1.9444444444444444,0.5555555555555556,0.18518518518518517,0.7037037037037037,1.3888888888888888,4.148148148148148,73.0,181.5
525,Tyler Hansbrough,7.795454545454546,0.7272727272727273,1.6136363636363635,0.451,0.045454545454545456,0.06818181818181818,0.667,0.8636363636363636,1.4772727272727273,0.585,0.9090909090909091,1.1136363636363635,2.022727272727273,0.18181818181818182,0.2727272727272727,0.1590909090909091,0.2727272727272727,1.25,2.3636363636363638,80.25,234.2
526,Tyler Herro,35.55555555555556,8.38888888888889,17.875,0.469,3.3194444444444446,8.930555555555555,0.372,3.625,4.152777777777778,0.873,0.4166666666666667,4.736111111111111,5.152777777777778,5.569444444444445,0.8888888888888888,0.2222222222222222,2.5555555555555554,1.125,23.72222222222222,76.5,192.4
527,Tyler Honeycutt,3.5555555555555554,0.3333333333333333,1.2222222222222223,0.273,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.7777777777777778,1.1111111111111112,0.2222222222222222,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.8888888888888888,78.75,186.8
528,Tyler Lydon,3.76,0.36,0.72,0.5,0.16,0.4,0.4,0.04,0.12,0.333,0.28,0.44,0.72,0.24,0.08,0.0,0.16,0.4,0.92,80.25,215.0
529,Tyler Smith,4.333333333333333,0.8571428571428571,1.9047619047619047,0.45,0.42857142857142855,1.0952380952380953,0.391,0.09523809523809523,0.19047619047619047,0.5,0.19047619047619047,0.8095238095238095,1.0,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.2857142857142857,0.42857142857142855,2.238095238095238,77.25,212.0
530,Tyshawn Taylor,11.73913043478261,1.3478260869565217,3.9565217391304346,0.341,0.13043478260869565,0.5217391304347826,0.25,1.0434782608695652,1.3043478260869565,0.8,0.13043478260869565,0.5217391304347826,0.6521739130434783,1.565217391304348,0.5217391304347826,0.043478260869565216,1.3478260869565217,1.2608695652173914,3.869565217391304,74.75,177.0
531,Tyus Jones,27.486486486486488,3.7837837837837838,8.472972972972974,0.447,2.054054054054054,4.95945945945946,0.414,0.6621621621621622,0.7432432432432432,0.891,0.527027027027027,1.9054054054054055,2.4324324324324325,5.513513513513513,0.8378378378378378,0.0945945945945946,1.1891891891891893,0.8243243243243243,10.283783783783784,72.5,184.6
532,Udonis Haslem,10.142857142857142,1.4285714285714286,4.142857142857143,0.345,0.42857142857142855,1.2857142857142858,0.333,0.5714285714285714,0.7142857142857143,0.8,0.5714285714285714,1.0,1.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.5714285714285714,3.857142857142857,79.75,250.0
533,Vander Blue,9.0,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.4,0.5,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.4,0.6,75.5,197.4
534,Vincent Yarbrough,23.406779661016948,2.847457627118644,7.254237288135593,0.393,0.3559322033898305,1.3220338983050848,0.269,0.8305084745762712,1.0508474576271187,0.79,0.6101694915254238,2.135593220338983,2.7457627118644066,2.2033898305084745,0.9661016949152542,0.559322033898305,1.3728813559322033,2.457627118644068,6.88135593220339,77.5,202.0
535,Wayne Ellington,18.837209302325583,2.2790697674418605,5.511627906976744,0.414,1.9069767441860466,4.906976744186046,0.389,0.20930232558139536,0.2558139534883721,0.818,0.23255813953488372,1.558139534883721,1.7906976744186047,0.6976744186046512,0.5348837209302325,0.11627906976744186,0.4418604651162791,0.9767441860465116,6.674418604651163,76.25,202.4
536,Wesley Johnson,14.052631578947368,1.1842105263157894,3.3684210526315788,0.352,0.6578947368421053,2.0,0.329,0.34210526315789475,0.5,0.684,0.3157894736842105,1.5789473684210527,1.894736842105263,0.6052631578947368,0.3684210526315789,0.3157894736842105,0.47368421052631576,1.6578947368421053,3.3684210526315788,78.25,206.4
537,Will Barton,17.732142857142858,2.4642857142857144,6.5,0.379,1.1785714285714286,3.2142857142857144,0.367,0.6607142857142857,0.8392857142857143,0.787,0.26785714285714285,2.1785714285714284,2.4464285714285716,2.0,0.5,0.23214285714285715,0.8571428571428571,1.0,6.767857142857143,77.0,174.4
538,Will Blalock,11.857142857142858,0.6428571428571429,2.142857142857143,0.3,0.07142857142857142,0.35714285714285715,0.2,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.6428571428571429,1.0714285714285714,1.2142857142857142,0.35714285714285715,0.0,0.8571428571428571,0.6428571428571429,1.7857142857142858,71.25,194.0
539,Will Bynum,9.571428571428571,1.4285714285714286,4.428571428571429,0.323,0.0,1.2857142857142858,0.0,0.2857142857142857,0.5714285714285714,0.5,0.2857142857142857,0.5714285714285714,0.8571428571428571,2.5714285714285716,0.14285714285714285,0.14285714285714285,1.1428571428571428,1.2857142857142858,3.142857142857143,70.5,188.8
540,Will Conroy,5.0,0.0,2.25,0.0,0.0,0.75,0.0,0.25,0.5,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,73.0,188.6
541,Will Solomon,13.433962264150944,1.9811320754716981,4.622641509433962,0.429,0.5283018867924528,1.6226415094339623,0.326,0.4716981132075472,0.6415094339622641,0.735,0.22641509433962265,0.9811320754716981,1.2075471698113207,2.509433962264151,0.5094339622641509,0.07547169811320754,1.0188679245283019,1.3396226415094339,4.962264150943396,71.75,172.0
542,Willie Cauley-Stein,9.15,0.8,1.75,0.457,0.05,0.1,0.5,0.05,0.1,0.5,0.65,1.35,2.0,0.5,0.3,0.15,0.35,0.95,1.7,83.25,242.4
543,Willie Green,18.28846153846154,2.269230769230769,5.884615384615385,0.386,0.8076923076923077,2.326923076923077,0.347,0.5384615384615384,0.6538461538461539,0.824,0.2692307692307692,1.25,1.5192307692307692,1.3076923076923077,0.5,0.09615384615384616,0.9230769230769231,1.5576923076923077,5.884615384615385,74.5,201.0
544,Willie Warren,7.052631578947368,0.6842105263157895,1.8421052631578947,0.371,0.2631578947368421,0.7894736842105263,0.333,0.3157894736842105,0.42105263157894735,0.75,0.05263157894736842,0.5789473684210527,0.631578947368421,1.4210526315789473,0.3157894736842105,0.0,0.42105263157894735,0.8421052631578947,1.9473684210526316,74.5,208.4
545,Xavier Tillman Sr.,7.166666666666667,0.4,1.7,0.235,0.16666666666666666,1.0666666666666667,0.156,0.1,0.13333333333333333,0.75,0.3333333333333333,1.0333333333333334,1.3666666666666667,0.23333333333333334,0.3333333333333333,0.16666666666666666,0.43333333333333335,0.5666666666666667,1.0666666666666667,79.5,266.5
546,Zabian Dowdell,12.166666666666666,2.125,5.208333333333333,0.408,0.125,0.4166666666666667,0.3,0.6666666666666666,0.7083333333333334,0.941,0.20833333333333334,0.625,0.8333333333333334,2.125,0.8333333333333334,0.08333333333333333,1.2083333333333333,1.25,5.041666666666667,73.0,191.0
547,Zach Collins,15.035087719298245,2.3859649122807016,4.649122807017544,0.513,0.49122807017543857,1.631578947368421,0.301,1.105263157894737,1.263157894736842,0.875,1.5789473684210527,2.6491228070175437,4.228070175438597,1.6842105263157894,0.47368421052631576,0.47368421052631576,0.8947368421052632,2.1052631578947367,6.368421052631579,82.25,232.2
548,Zach LaVine,34.88059701492537,8.283582089552239,16.238805970149254,0.51,3.074626865671642,7.074626865671642,0.435,3.2238805970149254,3.925373134328358,0.821,0.29850746268656714,4.08955223880597,4.388059701492537,4.208955223880597,0.835820895522388,0.1791044776119403,2.91044776119403,1.5223880597014925,22.865671641791046,76.5,180.9
549,Zeke Nnaji,10.584905660377359,1.2830188679245282,2.5283018867924527,0.507,0.3018867924528302,0.9056603773584906,0.333,0.4339622641509434,0.7169811320754716,0.605,0.6037735849056604,1.0188679245283019,1.6226415094339623,0.39622641509433965,0.4339622641509434,0.7169811320754716,0.22641509433962265,1.1132075471698113,3.30188679245283,81.25,246.8
550,Zhaire Smith,4.571428571428571,0.42857142857142855,1.5714285714285714,0.273,0.0,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.5,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,1.1428571428571428,74.75,198.6
